community_board,complaint_type,count,date,ingested_at,rolling_avg,rank,board_num,borough,borough_code,BoroCD
04 QUEENS,Food Poisoning,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,4.0,QUEENS,4.0,404.0
04 QUEENS,GENERAL,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.07446808510638298,4.0,QUEENS,4.0,404.0
04 QUEENS,Homeless Person Assistance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.08333333333333333,4.0,QUEENS,4.0,404.0
04 QUEENS,Illegal Dumping,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.12244897959183673,4.0,QUEENS,4.0,404.0
04 QUEENS,Illegal Parking,25,2026-09-17,2026-09-19T17:48:57.925768+00:00,23.5,0.4,4.0,QUEENS,4.0,404.0
04 QUEENS,Missed Collection,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.1875,4.0,QUEENS,4.0,404.0
04 QUEENS,Mobile Food Vendor,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4375,4.0,QUEENS,4.0,404.0
04 QUEENS,Noise,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.1574074074074074,4.0,QUEENS,4.0,404.0
04 QUEENS,Noise - Residential,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.22950819672131148,4.0,QUEENS,4.0,404.0
04 QUEENS,Noise - Street/Sidewalk,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.09322033898305085,4.0,QUEENS,4.0,404.0
04 QUEENS,Noise - Vehicle,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.1875,4.0,QUEENS,4.0,404.0
04 QUEENS,Obstruction,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3,4.0,QUEENS,4.0,404.0
04 QUEENS,PAINT/PLASTER,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.2980769230769231,4.0,QUEENS,4.0,404.0
04 QUEENS,PLUMBING,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.3163265306122449,4.0,QUEENS,4.0,404.0
04 QUEENS,Rodent,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.08333333333333333,4.0,QUEENS,4.0,404.0
04 QUEENS,Sewer Maintenance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.40540540540540543,4.0,QUEENS,4.0,404.0
04 QUEENS,Sidewalk Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.6956521739130435,4.0,QUEENS,4.0,404.0
04 QUEENS,Street Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.42424242424242425,4.0,QUEENS,4.0,404.0
04 QUEENS,Street Light Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.04918032786885246,4.0,QUEENS,4.0,404.0
04 QUEENS,Street Sign - Dangling,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.45454545454545453,4.0,QUEENS,4.0,404.0
04 QUEENS,Street Sweeping Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.22580645161290322,4.0,QUEENS,4.0,404.0
04 QUEENS,Traffic Signal Condition,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.75,4.0,QUEENS,4.0,404.0
04 QUEENS,UNSANITARY CONDITION,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,10.0,0.6339285714285714,4.0,QUEENS,4.0,404.0
04 QUEENS,Vendor Enforcement,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.2903225806451613,4.0,QUEENS,4.0,404.0
04 QUEENS,Water Maintenance,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.16666666666666666,4.0,QUEENS,4.0,404.0
05 BRONX,APPLIANCE,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.8125,5.0,BRONX,2.0,205.0
05 BRONX,Abandoned Vehicle,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.25,5.0,BRONX,2.0,205.0
05 BRONX,Air Quality,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.23076923076923078,5.0,BRONX,2.0,205.0
05 BRONX,Animal-Abuse,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.75,5.0,BRONX,2.0,205.0
05 BRONX,Blocked Driveway,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.39814814814814814,5.0,BRONX,2.0,205.0
05 BRONX,Cannabis Retailer,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.9545454545454546,5.0,BRONX,2.0,205.0
05 BRONX,Consumer Complaint,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.7432432432432432,5.0,BRONX,2.0,205.0
05 BRONX,DOOR/WINDOW,15,2026-09-17,2026-09-19T17:48:57.925768+00:00,13.0,1.0,5.0,BRONX,2.0,205.0
05 BRONX,Dirty Condition,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.775,5.0,BRONX,2.0,205.0
05 BRONX,ELECTRIC,13,2026-09-17,2026-09-19T17:48:57.925768+00:00,9.0,0.975,5.0,BRONX,2.0,205.0
05 BRONX,Elevator,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.8939393939393939,5.0,BRONX,2.0,205.0
05 BRONX,Encampment,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.8048780487804879,5.0,BRONX,2.0,205.0
05 BRONX,FLOORING/STAIRS,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,9.0,0.9880952380952381,5.0,BRONX,2.0,205.0
05 BRONX,Food Establishment,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.24074074074074073,5.0,BRONX,2.0,205.0
05 BRONX,GENERAL,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.8723404255319149,5.0,BRONX,2.0,205.0
05 BRONX,General Construction/Plumbing,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.6382978723404256,5.0,BRONX,2.0,205.0
05 BRONX,HEAT/HOT WATER,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.8255813953488372,5.0,BRONX,2.0,205.0
05 BRONX,Illegal Dumping,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.9285714285714286,5.0,BRONX,2.0,205.0
05 BRONX,Illegal Parking,23,2026-09-17,2026-09-19T17:48:57.925768+00:00,23.0,0.3769230769230769,5.0,BRONX,2.0,205.0
05 BRONX,Illegal Posting,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.5,5.0,BRONX,2.0,205.0
05 BRONX,Indoor Air Quality,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.29310344827586204,5.0,BRONX,2.0,205.0
05 BRONX,Indoor Sewage,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,1.0,5.0,BRONX,2.0,205.0
05 BRONX,Institution Disposal Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.75,5.0,BRONX,2.0,205.0
05 BRONX,Litter Basket Request,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3409090909090909,5.0,BRONX,2.0,205.0
05 BRONX,Missed Collection,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3020833333333333,5.0,BRONX,2.0,205.0
05 BRONX,Noise,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.1574074074074074,5.0,BRONX,2.0,205.0
05 BRONX,Noise - Commercial,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.6585365853658537,5.0,BRONX,2.0,205.0
05 BRONX,Noise - Residential,15,2026-09-17,2026-09-19T17:48:57.925768+00:00,18.5,0.7868852459016393,5.0,BRONX,2.0,205.0
05 BRONX,Noise - Street/Sidewalk,22,2026-09-17,2026-09-19T17:48:57.925768+00:00,20.5,0.9322033898305084,5.0,BRONX,2.0,205.0
05 BRONX,Noise - Vehicle,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3625,5.0,BRONX,2.0,205.0
05 BRONX,PAINT/PLASTER,20,2026-09-17,2026-09-19T17:48:57.925768+00:00,21.0,1.0,5.0,BRONX,2.0,205.0
05 BRONX,PLUMBING,21,2026-09-17,2026-09-19T17:48:57.925768+00:00,17.5,1.0,5.0,BRONX,2.0,205.0
05 BRONX,Panhandling,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6521739130434783,5.0,BRONX,2.0,205.0
05 BRONX,Rodent,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5595238095238095,5.0,BRONX,2.0,205.0
05 BRONX,Root/Sewer/Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.7142857142857143,5.0,BRONX,2.0,205.0
05 BRONX,Sewer Maintenance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6486486486486487,5.0,BRONX,2.0,205.0
05 BRONX,Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.09782608695652174,5.0,BRONX,2.0,205.0
05 BRONX,Street Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.23484848484848486,5.0,BRONX,2.0,205.0
05 BRONX,Street Light Condition,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.8114754098360656,5.0,BRONX,2.0,205.0
05 BRONX,Traffic Signal Condition,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.62,5.0,BRONX,2.0,205.0
05 BRONX,UNSANITARY CONDITION,17,2026-09-17,2026-09-19T17:48:57.925768+00:00,26.0,0.9285714285714286,5.0,BRONX,2.0,205.0
05 BRONX,Unsanitary Animal Pvt Property,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4166666666666667,5.0,BRONX,2.0,205.0
05 BRONX,Vendor Enforcement,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.8709677419354839,5.0,BRONX,2.0,205.0
05 BRONX,WATER LEAK,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.0,0.8604651162790697,5.0,BRONX,2.0,205.0
05 BRONX,Water Maintenance,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.8947368421052632,5.0,BRONX,2.0,205.0
05 BROOKLYN,APPLIANCE,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3125,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Abandoned Vehicle,35,2026-09-17,2026-09-19T17:48:57.925768+00:00,26.5,1.0,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Blocked Driveway,18,2026-09-17,2026-09-19T17:48:57.925768+00:00,16.0,0.7592592592592593,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Boilers,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4375,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Building/Use,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6388888888888888,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Curb Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.39285714285714285,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,DOOR/WINDOW,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.0,0.7763157894736842,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Damaged Tree,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.23684210526315788,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Dead/Dying Tree,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16666666666666666,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Derelict Vehicles,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.23529411764705882,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Dirty Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.375,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,ELECTRIC,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.65,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Elevator,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.4090909090909091,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,FLOORING/STAIRS,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5952380952380952,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Food Establishment,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.8888888888888888,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,GENERAL,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.8297872340425532,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,HEAT/HOT WATER,10,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.0,0.9534883720930233,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Homeless Person Assistance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.2777777777777778,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Illegal Dumping,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.9591836734693877,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Illegal Parking,83,2026-09-17,2026-09-19T17:48:57.925768+00:00,62.5,0.9076923076923077,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Indoor Air Quality,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.29310344827586204,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Maintenance or Facility,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.6888888888888889,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Missed Collection,15,2026-09-17,2026-09-19T17:48:57.925768+00:00,10.5,0.9791666666666666,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Noise,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.26851851851851855,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Noise - Residential,12,2026-09-17,2026-09-19T17:48:57.925768+00:00,17.5,0.7540983606557377,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Noise - Street/Sidewalk,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,11.5,0.7457627118644068,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Noise - Vehicle,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.7875,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Obstruction,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.6777777777777778,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Overgrown Tree/Branches,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.38461538461538464,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,PAINT/PLASTER,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.0,0.7307692307692307,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,PLUMBING,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.7040816326530612,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Residential Disposal Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6071428571428571,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Rodent,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5595238095238095,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,SAFETY,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.4,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Sewer Maintenance,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.40540540540540543,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Street Condition,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.5757575757575758,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Street Light Condition,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.5901639344262295,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Street Sweeping Complaint,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.967741935483871,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,UNSANITARY CONDITION,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,11.0,0.6696428571428571,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Unsanitary Animal Pvt Property,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4166666666666667,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Vendor Enforcement,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.2903225806451613,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,WATER LEAK,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.5930232558139535,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Water Maintenance,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.7105263157894737,5.0,BROOKLYN,3.0,305.0
05 BROOKLYN,Wood Pile Remaining,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.6666666666666666,5.0,BROOKLYN,3.0,305.0
05 MANHATTAN,Air Quality,15,2026-09-17,2026-09-19T17:48:57.925768+00:00,13.0,1.0,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Animal-Abuse,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3409090909090909,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Bike/Roller/Skate,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Blocked Driveway,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.05555555555555555,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Building/Use,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.20833333333333334,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Construction Lead Dust,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5625,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Consumer Complaint,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.972972972972973,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Dead/Dying Tree,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.45,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Dirty Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.375,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,ELECTRIC,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.1,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Elevator,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16666666666666666,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Encampment,31,2026-09-17,2026-09-19T17:48:57.925768+00:00,36.0,1.0,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,FLOORING/STAIRS,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.14285714285714285,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Food Establishment,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6481481481481481,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Food Poisoning,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,For Hire Vehicle Complaint,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.46,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,General Construction/Plumbing,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.6382978723404256,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,HEAT/HOT WATER,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.09302325581395349,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Homeless Person Assistance,20,2026-09-17,2026-09-19T17:48:57.925768+00:00,22.5,1.0,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Illegal Dumping,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3163265306122449,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Illegal Parking,14,2026-09-17,2026-09-19T17:48:57.925768+00:00,18.0,0.24615384615384617,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Litter Basket Request,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.9772727272727273,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Lost Property,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,1.0,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Maintenance or Facility,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.24444444444444444,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Noise,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.0,0.8888888888888888,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Noise - Commercial,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.0975609756097561,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Noise - Park,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5625,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Noise - Residential,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.04918032786885246,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Noise - Street/Sidewalk,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,10.5,0.7288135593220338,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Noise - Vehicle,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Non-Emergency Police Matter,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.7058823529411765,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Obstruction,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,PLUMBING,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.16326530612244897,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Panhandling,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6521739130434783,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Real Time Enforcement,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.90625,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Sewer Maintenance,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.40540540540540543,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Sidewalk Condition,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.6956521739130435,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Special Projects Inspection Team (SPIT),1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.38461538461538464,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Street Condition,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.0,0.7727272727272727,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Street Light Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3114754098360656,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Street Sign - Damaged,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.375,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Street Sign - Dangling,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.9090909090909091,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Taxi Complaint,11,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.5,1.0,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Taxi Report,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,1.0,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Traffic Signal Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.35,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,UNSANITARY CONDITION,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.32142857142857145,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Vendor Enforcement,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,10.0,0.967741935483871,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Violation of Park Rules,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.9090909090909091,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,WATER LEAK,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.23255813953488372,5.0,MANHATTAN,1.0,105.0
05 MANHATTAN,Water Maintenance,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.5877192982456141,5.0,MANHATTAN,1.0,105.0
05 QUEENS,APPLIANCE,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.125,5.0,QUEENS,4.0,405.0
05 QUEENS,Abandoned Vehicle,21,2026-09-17,2026-09-19T17:48:57.925768+00:00,19.0,0.9791666666666666,5.0,QUEENS,4.0,405.0
05 QUEENS,Animal in a Park,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4,5.0,QUEENS,4.0,405.0
05 QUEENS,Blocked Driveway,19,2026-09-17,2026-09-19T17:48:57.925768+00:00,23.0,0.8796296296296297,5.0,QUEENS,4.0,405.0
05 QUEENS,Building/Use,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.7777777777777778,5.0,QUEENS,4.0,405.0
05 QUEENS,Commercial Disposal Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,5.0,QUEENS,4.0,405.0
05 QUEENS,Construction Lead Dust,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5625,5.0,QUEENS,4.0,405.0
05 QUEENS,Curb Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.8214285714285714,5.0,QUEENS,4.0,405.0
05 QUEENS,DOOR/WINDOW,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.14473684210526316,5.0,QUEENS,4.0,405.0
05 QUEENS,Damaged Tree,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.9736842105263158,5.0,QUEENS,4.0,405.0
05 QUEENS,Dead Animal,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6724137931034483,5.0,QUEENS,4.0,405.0
05 QUEENS,Dead/Dying Tree,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.45,5.0,QUEENS,4.0,405.0
05 QUEENS,Dirty Condition,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.5583333333333333,5.0,QUEENS,4.0,405.0
05 QUEENS,ELECTRIC,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.4,5.0,QUEENS,4.0,405.0
05 QUEENS,Encampment,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3780487804878049,5.0,QUEENS,4.0,405.0
05 QUEENS,FLOORING/STAIRS,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.14285714285714285,5.0,QUEENS,4.0,405.0
